journey_key,customer_key,product_key,date_key,stage,action,duration,visit_count,duration_bucket
3753,72,4,553,ProductPage,View,30.0,1,Medium
3754,24,17,990,ProductPage,View,31.0,1,Medium
3755,94,8,580,ProductPage,View,254.0,1,Long
3756,88,20,1026,ProductPage,View,75.0,1,Medium
3757,83,8,215,Checkout,Drop-off,,1,Long
3758,87,8,118,ProductPage,View,250.0,1,Long
3759,15,1,94,Homepage,View,51.0,1,Medium
3760,76,8,773,ProductPage,View,164.0,1,Long
3761,36,5,1079,ProductPage,View,274.0,1,Long
3762,72,5,1051,Checkout,Drop-off,,1,Long
3763,24,8,344,ProductPage,View,215.0,1,Long
3764,40,12,583,ProductPage,View,235.0,1,Long
3765,23,13,989,Homepage,View,65.0,1,Medium
3766,49,18,56,Homepage,Click,160.0,1,Long
3767,82,15,120,ProductPage,Click,39.0,1,Medium
3768,25,1,685,Homepage,View,229.0,1,Long
3769,15,10,838,ProductPage,View,174.0,1,Long
3770,47,7,356,ProductPage,View,92.0,1,Medium
3771,67,14,697,ProductPage,View,129.0,1,Long
3772,76,14,480,Homepage,Click,226.0,1,Long
3773,17,16,632,Homepage,Click,74.0,1,Medium
3774,10,3,450,ProductPage,Click,58.0,1,Medium
3775,43,12,619,Homepage,Click,228.0,1,Long
3776,28,1,326,ProductPage,Drop-off,,1,Long
3777,58,3,660,Homepage,Click,137.0,1,Long
3778,17,10,169,ProductPage,Click,132.0,1,Long
3779,70,3,346,ProductPage,Click,108.0,1,Medium
3780,68,2,408,Checkout,Purchase,157.0,1,Long
3781,54,8,866,Homepage,View,250.0,1,Long
3782,67,12,817,Homepage,Click,91.0,1,Medium
3783,30,18,798,Homepage,Click,71.0,1,Medium
3784,31,4,67,Homepage,View,227.0,1,Long
3785,43,4,729,Checkout,Drop-off,,1,Long
3786,55,2,86,Homepage,Click,282.0,1,Long
3787,19,9,62,ProductPage,Click,183.0,1,Long
3788,44,1,86,Checkout,Purchase,112.0,1,Medium
3789,89,5,832,Homepage,View,264.0,1,Long
3790,68,14,1053,ProductPage,View,15.0,1,Short
3791,26,17,915,ProductPage,View,232.0,1,Long
3792,68,9,564,Homepage,View,28.0,1,Short
3793,43,14,469,Checkout,Drop-off,,1,Long
3794,86,17,76,Homepage,View,254.0,1,Long
3795,25,12,525,ProductPage,View,117.0,1,Medium
3796,85,2,1060,ProductPage,View,200.0,1,Long
3797,60,18,1103,Homepage,View,216.0,1,Long
3798,47,11,1002,Checkout,Drop-off,,1,Long
3799,95,6,371,Homepage,View,79.0,1,Medium
3800,62,17,247,ProductPage,View,46.0,1,Medium
3801,22,15,75,ProductPage,View,120.0,1,Medium
3802,53,2,1016,Homepage,View,82.0,1,Medium
3803,1,11,984,ProductPage,View,283.0,1,Long
3804,88,12,145,ProductPage,View,260.0,1,Long
3805,95,14,732,Checkout,Drop-off,,1,Long
3806,15,19,770,Homepage,View,187.0,1,Long
3807,53,4,39,Homepage,View,26.0,1,Short
3808,63,14,430,Homepage,Click,195.0,1,Long
3809,72,19,356,ProductPage,Drop-off,,1,Long
3810,9,8,737,Checkout,Drop-off,,1,Long
3811,63,7,548,Checkout,Drop-off,,1,Long
3812,63,4,178,Homepage,View,158.0,1,Long
3813,84,1,803,Homepage,View,289.0,1,Long
3814,27,19,926,ProductPage,View,80.0,1,Medium
3815,42,19,699,Checkout,Drop-off,,1,Long
3816,98,5,744,ProductPage,View,245.0,1,Long
3817,36,7,483,Checkout,Drop-off,,1,Long
3818,87,17,1099,Checkout,Drop-off,,1,Long
3819,87,8,824,Homepage,Click,62.0,1,Medium
3820,98,10,605,Homepage,Click,258.0,1,Long
3821,25,16,147,ProductPage,Click,200.0,1,Long
3822,39,20,598,Checkout,Purchase,74.0,1,Medium
3823,41,16,457,Checkout,Drop-off,,1,Long
3824,87,9,211,ProductPage,View,108.0,1,Medium
3825,94,7,527,ProductPage,View,169.0,1,Long
3826,92,18,578,Homepage,Click,167.0,1,Long
3827,10,3,725,Homepage,View,90.0,1,Medium
3828,91,15,959,Homepage,View,194.0,1,Long
3829,8,5,703,Checkout,Drop-off,,1,Long
3830,29,6,330,ProductPage,View,131.0,1,Long
3831,63,11,337,Homepage,Click,218.0,1,Long
3832,87,9,1077,Checkout,Purchase,66.0,1,Medium
3833,29,14,97,Checkout,Drop-off,,1,Long
3834,57,11,882,Homepage,View,191.0,1,Long
3835,96,16,431,Homepage,Click,41.0,1,Medium
3836,83,17,445,Homepage,View,241.0,1,Long
3837,94,5,118,Homepage,View,218.0,1,Long
3838,89,2,59,ProductPage,View,104.0,1,Medium
3839,16,2,682,Homepage,View,64.0,1,Medium
3840,88,14,348,Homepage,Click,268.0,1,Long
3841,36,8,195,ProductPage,Click,101.0,1,Medium
3842,19,7,211,ProductPage,Click,257.0,1,Long
3843,21,9,841,ProductPage,Click,148.0,1,Long
3844,97,20,839,ProductPage,Click,12.0,1,Short
3845,77,16,925,ProductPage,Click,86.0,1,Medium
3846,66,6,515,Homepage,View,156.0,1,Long
3847,24,17,795,Checkout,Drop-off,,1,Long
3848,53,4,292,Homepage,View,181.0,1,Long
3849,20,2,899,Homepage,Click,248.0,1,Long
3850,91,10,685,ProductPage,Click,142.0,1,Long
3851,19,19,1011,Checkout,Purchase,67.0,1,Medium
3852,99,5,1012,ProductPage,View,205.0,1,Long
3853,100,13,961,Homepage,View,244.0,1,Long
3854,68,7,990,ProductPage,View,205.0,1,Long
3855,100,8,256,Homepage,Click,69.0,1,Medium
3856,52,7,605,ProductPage,Click,191.0,1,Long
3857,28,2,140,ProductPage,Drop-off,,1,Long
3858,7,14,163,Homepage,View,125.0,1,Long
3859,83,20,921,Checkout,Drop-off,,1,Long
3860,42,9,1026,Checkout,Drop-off,,1,Long
3861,95,20,138,Homepage,View,23.0,1,Short
3862,43,9,125,Homepage,View,123.0,1,Long
3863,91,8,696,Homepage,Click,175.0,1,Long
3864,65,5,402,Checkout,Purchase,249.0,1,Long
3865,30,14,662,Homepage,Click,84.0,1,Medium
3866,93,8,1082,ProductPage,Click,277.0,1,Long
3867,44,16,449,Homepage,Click,10.0,1,Short
3868,83,3,281,Homepage,View,88.0,1,Medium
3869,21,20,403,ProductPage,View,138.0,1,Long
3870,58,17,377,Homepage,Click,187.0,1,Long
3871,35,19,694,Homepage,Click,171.0,1,Long
3872,100,3,1041,Homepage,View,42.0,1,Medium
3873,26,13,382,Homepage,View,240.0,1,Long
3874,52,7,362,Homepage,View,279.0,1,Long
3875,73,3,73,Homepage,Click,74.0,1,Medium
3876,95,17,1065,Checkout,Purchase,231.0,1,Long
3877,49,13,647,Homepage,View,59.0,1,Medium
3878,20,1,851,ProductPage,View,263.0,1,Long
3879,54,18,956,Checkout,Drop-off,,1,Long
3880,22,6,321,Homepage,View,61.0,1,Medium
3881,58,18,636,Checkout,Drop-off,,1,Long
3882,13,20,178,Checkout,Drop-off,,1,Long
3883,47,20,857,Homepage,View,43.0,1,Medium
3884,71,16,510,Homepage,View,44.0,1,Medium
3885,96,3,33,Checkout,Drop-off,,1,Long
3886,90,9,532,Homepage,View,163.0,1,Long
3887,24,14,684,Checkout,Drop-off,,1,Long
3888,76,14,362,Checkout,Drop-off,,1,Long
3889,55,13,320,ProductPage,View,217.0,1,Long
3890,70,11,522,ProductPage,View,240.0,1,Long
3891,46,14,505,ProductPage,View,100.0,1,Medium
3892,61,14,66,Homepage,View,198.0,1,Long
3893,70,17,1021,ProductPage,View,217.0,1,Long
3894,47,8,80,Homepage,Click,91.0,1,Medium
3895,26,1,715,Homepage,View,300.0,1,Long
3896,3,20,954,ProductPage,View,215.0,1,Long
3897,39,18,341,Checkout,Drop-off,,1,Long
3898,22,17,1026,Homepage,View,74.0,1,Medium
3899,28,6,638,ProductPage,View,263.0,1,Long
3900,40,7,516,ProductPage,View,152.0,1,Long
3901,3,4,152,Homepage,View,69.0,1,Medium
3902,48,4,722,Homepage,Click,118.0,1,Medium
3903,67,10,291,Homepage,Click,215.0,1,Long
3904,74,13,108,ProductPage,Click,27.0,1,Short
3905,84,19,972,ProductPage,Click,133.0,1,Long
3906,60,13,701,ProductPage,Click,256.0,1,Long
3907,21,16,694,ProductPage,Click,99.0,1,Medium
3908,49,17,424,Homepage,View,76.0,1,Medium
3909,36,4,230,ProductPage,View,198.0,1,Long
3910,16,2,969,Checkout,Drop-off,,1,Long
3911,85,6,594,Homepage,View,123.0,1,Long
3912,99,9,926,Homepage,Click,143.0,1,Long
3913,45,9,350,Checkout,Purchase,66.0,1,Medium
3914,11,6,80,ProductPage,View,297.0,1,Long
3915,28,19,878,Homepage,View,18.0,1,Short
3916,85,6,318,ProductPage,View,46.0,1,Medium
3917,5,1,1039,Homepage,View,188.0,1,Long
3918,50,16,70,Homepage,Click,157.0,1,Long
3919,94,5,871,Homepage,Click,191.0,1,Long
3920,19,5,1011,ProductPage,Click,40.0,1,Medium
3921,64,10,294,ProductPage,Click,251.0,1,Long
3922,68,5,348,ProductPage,Click,165.0,1,Long
3923,92,19,998,Homepage,View,98.0,1,Medium
3924,84,16,159,Checkout,Drop-off,,1,Long
3925,89,4,152,Checkout,Drop-off,,1,Long
3926,72,2,493,ProductPage,View,266.0,1,Long
3927,71,19,314,Homepage,View,277.0,1,Long
3928,39,5,858,ProductPage,View,221.0,1,Long
3929,64,6,980,ProductPage,View,55.0,1,Medium
3930,2,9,662,Homepage,Click,260.0,1,Long
3931,67,20,208,Homepage,View,205.0,1,Long
3932,86,14,337,ProductPage,View,113.0,1,Medium
3933,80,17,190,ProductPage,View,148.0,1,Long
3934,79,17,857,Checkout,Drop-off,,1,Long
3935,83,8,1119,Homepage,Click,262.0,1,Long
3936,37,10,413,ProductPage,View,251.0,1,Long
3937,8,20,201,Homepage,View,69.0,1,Medium
3938,10,16,89,Homepage,Click,33.0,1,Medium
3939,99,9,926,Homepage,Click,143.0,1,Long
3940,44,11,759,Homepage,View,230.0,1,Long
3941,30,13,143,Homepage,View,112.0,1,Medium
3942,58,18,636,Checkout,Drop-off,,1,Long
3943,64,9,262,Homepage,Click,49.0,1,Medium
3944,67,8,46,ProductPage,View,91.0,1,Medium
3945,48,12,923,ProductPage,View,45.0,1,Medium
3946,40,5,906,Homepage,Click,299.0,1,Long
3947,79,3,257,ProductPage,View,146.0,1,Long
3948,54,12,402,ProductPage,View,31.0,1,Medium
3949,94,11,119,Homepage,View,76.0,1,Medium
3950,9,20,77,Homepage,Click,39.0,1,Medium
3951,76,10,584,ProductPage,View,171.0,1,Long
3952,79,20,339,Checkout,Purchase,298.0,1,Long
3953,38,18,877,Checkout,Drop-off,,1,Long
3954,94,10,496,Homepage,Click,147.0,1,Long
3955,33,4,309,Homepage,View,34.0,1,Medium
3956,91,9,1062,Checkout,Drop-off,,1,Long
3957,5,19,273,Homepage,View,207.0,1,Long
3958,2,9,662,Homepage,Click,260.0,1,Long
3959,70,3,346,ProductPage,Click,108.0,1,Medium
3960,42,16,956,Checkout,Drop-off,,1,Long
3961,90,6,298,Homepage,View,10.0,1,Short
3962,69,7,907,Checkout,Drop-off,,1,Long
3963,64,19,464,Checkout,Drop-off,,1,Long
3964,22,19,781,Homepage,View,193.0,1,Long
3965,24,8,344,ProductPage,View,215.0,1,Long
3966,45,9,604,Homepage,Click,266.0,1,Long
3967,56,18,1006,ProductPage,View,105.0,1,Medium
3968,54,8,866,Homepage,View,250.0,1,Long
3969,94,20,423,Homepage,Click,39.0,1,Medium
3970,32,20,634,Homepage,View,127.0,1,Long
3971,71,20,887,Homepage,View,154.0,1,Long
3972,27,6,1053,ProductPage,View,244.0,1,Long
3973,14,5,95,Checkout,Drop-off,,1,Long
3974,42,20,975,Checkout,Drop-off,,1,Long
3975,70,18,536,Homepage,View,70.0,1,Medium
3976,84,5,794,ProductPage,View,21.0,1,Short
3977,32,1,1047,ProductPage,Click,205.0,1,Long
3978,26,4,234,Homepage,View,133.0,1,Long
3979,8,8,525,Homepage,View,55.0,1,Medium
3980,98,5,278,Checkout,Drop-off,,1,Long
3981,34,14,387,ProductPage,View,190.0,1,Long
3982,71,13,270,Checkout,Drop-off,,1,Long
3983,60,16,273,Homepage,View,23.0,1,Short
3984,99,5,1012,ProductPage,View,205.0,1,Long
3985,84,4,313,Homepage,View,146.0,1,Long
3986,57,20,54,Homepage,View,209.0,1,Long
3987,66,14,193,ProductPage,Drop-off,,1,Long
3988,8,19,510,Homepage,View,40.0,1,Medium
3989,59,18,400,ProductPage,View,202.0,1,Long
3990,41,18,792,ProductPage,View,59.0,1,Medium
3991,26,15,191,Homepage,Click,219.0,1,Long
3992,86,2,190,ProductPage,Click,247.0,1,Long
3993,51,19,61,Homepage,View,106.0,1,Medium
3994,58,1,217,Homepage,View,48.0,1,Medium
3995,50,14,441,Homepage,View,216.0,1,Long
3996,29,6,697,Checkout,Drop-off,,1,Long
3997,81,3,632,Homepage,View,288.0,1,Long
3998,92,19,908,Homepage,View,203.0,1,Long
3999,10,13,336,Homepage,View,111.0,1,Medium
4000,84,9,332,Homepage,View,125.0,1,Long
4001,36,12,946,Checkout,Drop-off,,1,Long
4002,92,16,488,Checkout,Purchase,38.0,1,Medium
4003,69,12,703,ProductPage,View,91.0,1,Medium
4004,67,12,644,Homepage,View,76.0,1,Medium
4005,99,3,126,Homepage,Click,82.0,1,Medium
4006,70,5,978,Checkout,Drop-off,,1,Long
4007,54,15,1110,Homepage,View,97.0,1,Medium
4008,17,8,378,Homepage,Click,153.0,1,Long
4009,75,3,195,ProductPage,View,195.0,1,Long
4010,23,4,989,ProductPage,View,79.0,1,Medium
4011,97,3,700,ProductPage,View,178.0,1,Long
