engagement_key,product_key,date_key,campaign_id,content_type,likes,views_clicks_combined,engagement_score,views,clicks
4090,16,382,14,blog,205,6029-1631,,6029,1631
4091,8,440,20,SOCIALMEDIA,29,1681-144,,1681,144
4092,12,1102,2,Socialmedia,0,288-10,,288,10
4093,14,209,19,blog,115,7191-1071,,7191,1071
4094,15,1005,10,newsletter,0,462-14,,462,14
4095,2,571,2,NEWSLETTER,23,1404-347,,1404,347
4096,11,730,13,socialmedia,4,714-52,,714,52
4097,15,1110,6,VIDEO,0,222-5,,222,5
4098,13,858,9,video,1,334-32,,334,32
4099,5,354,17,newsletter,74,2352-313,,2352,313
4100,13,805,13,VIDEO,2,495-39,,495,39
4101,8,618,8,blog,47,1047-228,,1047,228
4102,17,1041,4,Blog,0,602-11,,602,11
4103,12,90,19,VIDEO,331,7160-1264,,7160,1264
4104,9,619,8,blog,64,4035-659,,4035,659
4105,12,300,1,Newsletter,336,4597-913,,4597,913
4106,17,551,3,Blog,48,1076-194,,1076,194
4107,12,521,13,blog,140,3367-651,,3367,651
4108,17,651,11,NEWSLETTER,63,2041-356,,2041,356
4109,14,676,10,socialmedia,66,3823-374,,3823,374
4110,17,240,10,newsletter,23,679-121,,679,121
4111,20,1113,9,Newsletter,0,757-18,,757,18
4112,20,569,12,socialmedia,38,1942-449,,1942,449
4113,15,763,20,Blog,16,2243-105,,2243,105
4114,13,1056,20,newsletter,0,194-2,,194,2
4115,8,709,10,Socialmedia,27,1336-246,,1336,246
4116,18,820,8,socialmedia,2,2303-68,,2303,68
4117,14,330,17,Newsletter,151,2372-442,,2372,442
4118,3,1023,18,Newsletter,0,377-9,,377,9
4119,6,54,18,SOCIALMEDIA,316,3530-738,,3530,738
4120,12,619,12,Blog,12,2041-198,,2041,198
4121,11,1115,13,Newsletter,0,124-2,,124,2
4122,19,491,10,video,14,2085-219,,2085,219
4123,7,1008,10,Socialmedia,0,940-31,,940,31
4124,2,753,20,blog,44,2497-266,,2497,266
4125,2,211,12,NEWSLETTER,117,6842-1012,,6842,1012
4126,20,490,20,newsletter,63,1847-294,,1847,294
4127,18,459,10,SOCIALMEDIA,25,1065-125,,1065,125
4128,3,1063,1,SOCIALMEDIA,0,386-6,,386,6
4129,3,313,9,SOCIALMEDIA,160,4208-732,,4208,732
4130,7,858,1,BLOG,26,2349-225,,2349,225
4131,6,723,5,blog,63,2669-459,,2669,459
4132,11,527,4,Blog,18,1153-85,,1153,85
4133,3,916,19,Socialmedia,5,900-77,,900,77
4134,18,661,15,Blog,99,2639-483,,2639,483
4135,3,655,9,newsletter,36,1892-313,,1892,313
4136,17,989,12,video,1,560-31,,560,31
4137,4,159,11,Newsletter,238,4579-1985,,4579,1985
4138,14,951,19,blog,0,653-16,,653,16
4139,11,790,8,BLOG,29,2010-207,,2010,207
4140,11,606,7,video,13,925-108,,925,108
4141,1,852,7,Blog,9,2192-182,,2192,182
4142,9,937,20,Newsletter,1,308-19,,308,19
4143,1,64,8,blog,430,3208-1097,,3208,1097
4144,10,896,20,Blog,8,2056-128,,2056,128
4145,2,282,2,Socialmedia,193,3599-861,,3599,861
4146,4,367,15,NEWSLETTER,30,1397-200,,1397,200
4147,10,1101,14,socialmedia,0,408-19,,408,19
4148,14,527,19,newsletter,266,4528-1112,,4528,1112
4149,11,135,6,Video,514,7910-1144,,7910,1144
4150,20,878,17,Newsletter,6,1316-91,,1316,91
4151,6,974,17,blog,1,789-31,,789,31
4152,16,1069,17,Socialmedia,1,839-29,,839,29
4153,3,494,15,Newsletter,115,5311-636,,5311,636
4154,15,637,20,Newsletter,21,1116-166,,1116,166
4155,1,912,19,Video,3,1217-49,,1217,49
4156,12,673,5,NEWSLETTER,68,4114-482,,4114,482
4157,2,861,19,Socialmedia,3,2097-112,,2097,112
4158,7,298,9,VIDEO,103,2227-780,,2227,780
4159,7,378,16,Video,194,4658-938,,4658,938
4160,3,1069,11,video,0,336-7,,336,7
4161,6,420,14,SOCIALMEDIA,148,2354-754,,2354,754
4162,5,678,18,Video,9,623-123,,623,123
4163,13,834,1,video,2,846-37,,846,37
4164,16,470,17,Newsletter,4,337-42,,337,42
4165,7,614,20,Blog,13,2622-270,,2622,270
4166,11,982,7,SOCIALMEDIA,0,449-10,,449,10
4167,14,1004,12,Blog,0,1075-32,,1075,32
4168,17,66,8,Video,205,7891-791,,7891,791
4169,7,1055,17,blog,0,257-11,,257,11
4170,8,103,12,Newsletter,338,3432-1092,,3432,1092
4171,13,35,18,video,367,6636-3146,,6636,3146
4172,20,749,16,newsletter,9,612-74,,612,74
4173,11,303,17,socialmedia,744,6191-2315,,6191,2315
4174,6,1058,2,Video,1,674-28,,674,28
4175,19,512,10,Socialmedia,105,3946-648,,3946,648
4176,2,249,20,Video,99,3800-567,,3800,567
4177,2,955,5,Newsletter,0,306-13,,306,13
4178,14,1019,17,Blog,0,411-16,,411,16
4179,12,843,17,newsletter,4,507-36,,507,36
4180,4,395,19,newsletter,179,5887-918,,5887,918
4181,18,342,3,NEWSLETTER,262,3519-1237,,3519,1237
4182,8,1017,20,VIDEO,0,486-20,,486,20
4183,2,599,19,Blog,73,4144-670,,4144,670
4184,16,71,13,Blog,948,8159-2326,,8159,2326
4185,11,1104,19,SOCIALMEDIA,0,399-9,,399,9
4186,5,835,20,BLOG,0,88-6,,88,6
4187,9,295,8,video,422,5543-1386,,5543,1386
4188,1,1042,3,video,0,944-36,,944,36
4189,11,480,5,BLOG,32,1534-238,,1534,238
4190,19,918,11,socialmedia,0,127-4,,127,4
4191,6,561,6,BLOG,25,742-165,,742,165
4192,5,741,20,video,3,493-50,,493,50
4193,10,708,13,Socialmedia,70,3576-417,,3576,417
4194,17,742,11,Video,1,94-12,,94,12
4195,8,1113,19,SOCIALMEDIA,0,748-22,,748,22
4196,1,288,6,Socialmedia,138,2446-390,,2446,390
4197,8,51,19,Newsletter,306,2733-783,,2733,783
4198,9,976,1,video,1,1232-54,,1232,54
4199,11,383,15,BLOG,61,2011-255,,2011,255
4200,9,93,5,socialmedia,97,1298-238,,1298,238
4201,19,439,4,Blog,83,4307-520,,4307,520
4202,13,560,19,VIDEO,15,3951-250,,3951,250
4203,6,411,16,SOCIALMEDIA,85,3574-530,,3574,530
4204,6,287,12,Newsletter,7,391-59,,391,59
4205,17,220,14,BLOG,273,6018-913,,6018,913
4206,11,600,2,Video,65,2384-381,,2384,381
4207,3,863,20,Video,4,1227-55,,1227,55
4208,7,625,11,VIDEO,21,3022-201,,3022,201
4209,13,105,3,Video,161,1188-540,,1188,540
4210,7,470,9,Blog,52,4755-312,,4755,312
4211,4,399,19,blog,8,1056-95,,1056,95
4212,17,388,6,Blog,356,6532-1120,,6532,1120
4213,19,738,9,Socialmedia,33,3246-242,,3246,242
4214,7,929,9,blog,3,996-36,,996,36
4215,9,824,3,blog,10,1159-155,,1159,155
4216,1,810,3,newsletter,19,1684-203,,1684,203
4217,15,946,9,Newsletter,0,838-21,,838,21
4218,14,440,8,Blog,63,5679-676,,5679,676
4219,19,38,5,Video,269,4347-1144,,4347,1144
4220,19,827,19,BLOG,5,2037-63,,2037,63
4221,12,54,10,Socialmedia,28,294-63,,294,63
4222,4,576,9,newsletter,153,4649-836,,4649,836
4223,14,297,19,Newsletter,367,4538-1163,,4538,1163
4224,3,540,18,newsletter,144,2419-548,,2419,548
4225,13,969,20,Newsletter,1,530-32,,530,32
4226,20,1080,16,Socialmedia,1,974-44,,974,44
4227,8,930,20,BLOG,2,709-31,,709,31
4228,7,1053,10,VIDEO,0,511-16,,511,16
4229,12,424,15,Video,58,2080-561,,2080,561
4230,11,255,16,Blog,108,2233-300,,2233,300
4231,10,998,10,socialmedia,0,985-44,,985,44
4232,14,71,18,Blog,402,3661-911,,3661,911
4233,12,175,3,Video,452,2868-1062,,2868,1062
4234,8,303,12,Socialmedia,99,4763-530,,4763,530
4235,13,387,3,newsletter,55,4530-410,,4530,410
4236,13,238,5,video,325,6797-1484,,6797,1484
4237,16,1042,3,VIDEO,0,805-18,,805,18
4238,9,748,19,Newsletter,12,2628-348,,2628,348
4239,16,820,12,Newsletter,18,1603-160,,1603,160
4240,18,328,10,Video,95,4928-698,,4928,698
4241,13,328,6,Newsletter,6,265-37,,265,37
4242,3,655,15,VIDEO,84,2307-447,,2307,447
4243,2,348,18,video,97,6557-1102,,6557,1102
4244,20,486,9,Socialmedia,156,5170-541,,5170,541
4245,5,1107,12,Blog,0,770-10,,770,10
4246,11,1018,17,Blog,2,988-44,,988,44
4247,6,510,7,Blog,2,118-16,,118,16
4248,5,604,13,Socialmedia,52,3516-593,,3516,593
4249,1,533,5,Socialmedia,50,1562-344,,1562,344
4250,13,58,3,video,735,5061-1573,,5061,1573
4251,16,41,5,Newsletter,15,216-96,,216,96
4252,4,515,10,Socialmedia,44,4265-285,,4265,285
4253,18,589,11,blog,37,2880-197,,2880,197
4254,15,87,10,Socialmedia,196,7727-784,,7727,784
4255,4,309,15,SOCIALMEDIA,268,4265-858,,4265,858
4256,7,381,18,Newsletter,21,235-70,,235,70
4257,9,588,3,BLOG,42,2375-510,,2375,510
4258,19,521,14,Newsletter,72,2303-563,,2303,563
4259,11,319,11,Socialmedia,5,378-63,,378,63
4260,18,787,10,Video,9,871-72,,871,72
4261,3,106,20,socialmedia,1243,7984-3053,,7984,3053
4262,18,674,11,socialmedia,28,3265-317,,3265,317
4263,11,181,17,VIDEO,27,652-121,,652,121
4264,5,794,19,Blog,7,2568-96,,2568,96
4265,15,312,17,BLOG,103,4398-501,,4398,501
4266,5,467,9,Newsletter,123,2993-434,,2993,434
4267,3,688,4,Newsletter,17,3275-238,,3275,238
4268,15,360,3,blog,16,324-72,,324,72
4269,15,1007,20,BLOG,2,842-45,,842,45
4270,17,842,6,NEWSLETTER,4,1229-103,,1229,103
4271,11,841,5,Video,5,1200-43,,1200,43
4272,19,90,4,blog,167,4426-745,,4426,745
4273,17,898,4,NEWSLETTER,1,159-13,,159,13
4274,13,307,7,Blog,507,7432-1698,,7432,1698
4275,18,636,12,socialmedia,59,4374-395,,4374,395
4276,14,462,7,socialmedia,89,2706-307,,2706,307
4277,16,497,10,Blog,56,3110-412,,3110,412
4278,12,441,19,Blog,165,5199-1229,,5199,1229
4279,1,917,16,VIDEO,4,869-52,,869,52
4280,11,1086,17,video,0,346-4,,346,4
4281,6,424,8,video,272,5388-954,,5388,954
4282,10,109,13,Blog,998,5525-2368,,5525,2368
4283,8,488,9,newsletter,27,997-181,,997,181
4284,14,413,12,SOCIALMEDIA,134,5159-502,,5159,502
4285,11,475,20,Video,43,2506-314,,2506,314
4286,5,452,1,Socialmedia,33,1010-128,,1010,128
4287,8,714,15,video,12,2959-153,,2959,153
4288,8,258,11,newsletter,93,2387-491,,2387,491
4289,8,872,19,Video,16,1725-143,,1725,143
4290,3,311,7,blog,131,2626-660,,2626,660
4291,10,963,2,Blog,1,787-56,,787,56
4292,3,87,12,BLOG,53,588-119,,588,119
4293,13,105,19,Video,586,3981-1527,,3981,1527
4294,12,592,18,SOCIALMEDIA,33,2284-306,,2284,306
4295,17,542,9,newsletter,215,4373-924,,4373,924
4296,20,869,18,Socialmedia,6,2073-62,,2073,62
4297,19,429,13,video,614,6260-1944,,6260,1944
4298,13,1029,20,newsletter,0,435-8,,435,8
4299,2,1061,20,Video,0,286-10,,286,10
4300,8,365,19,newsletter,308,4680-1158,,4680,1158
4301,10,99,2,socialmedia,899,6922-3093,,6922,3093
4302,6,810,2,Blog,10,2438-188,,2438,188
4303,12,516,20,Video,69,2246-317,,2246,317
4304,12,1015,11,Socialmedia,0,599-27,,599,27
4305,16,413,15,VIDEO,55,828-259,,828,259
4306,11,774,16,Socialmedia,16,1155-169,,1155,169
4307,4,478,16,Newsletter,203,4074-945,,4074,945
4308,7,706,6,Socialmedia,19,1763-195,,1763,195
4309,8,807,8,NEWSLETTER,0,165-9,,165,9
4310,6,1099,10,video,0,524-24,,524,24
4311,15,552,5,socialmedia,103,2626-409,,2626,409
4312,4,155,5,newsletter,181,5247-1668,,5247,1668
4313,11,201,13,SOCIALMEDIA,43,734-139,,734,139
4314,2,196,1,BLOG,95,2546-320,,2546,320
4315,16,508,8,Newsletter,87,3994-378,,3994,378
4316,16,1038,17,Newsletter,0,46-1,,46,1
4317,17,546,8,Socialmedia,29,1683-396,,1683,396
4318,4,333,11,BLOG,67,1006-247,,1006,247
4319,19,335,14,Socialmedia,76,1910-376,,1910,376
4320,1,474,7,blog,32,1175-212,,1175,212
4321,16,851,5,Video,5,1346-43,,1346,43
4322,11,257,16,Blog,161,3104-457,,3104,457
4323,1,52,4,video,212,3974-1146,,3974,1146
4324,12,276,10,Blog,81,4042-763,,4042,763
4325,20,1011,12,socialmedia,0,412-5,,412,5
4326,19,424,11,Blog,35,2982-513,,2982,513
4327,5,938,18,VIDEO,0,308-15,,308,15
4328,4,805,15,newsletter,7,2474-115,,2474,115
4329,4,777,4,newsletter,0,333-17,,333,17
4330,14,991,11,Newsletter,2,831-47,,831,47
4331,20,718,17,Blog,4,1730-85,,1730,85
4332,20,951,7,Video,2,1011-55,,1011,55
4333,19,1021,1,NEWSLETTER,0,317-9,,317,9
4334,5,272,13,blog,152,6683-1393,,6683,1393
4335,18,1008,20,Blog,0,130-5,,130,5
4336,7,1081,12,newsletter,1,646-27,,646,27
4337,1,504,8,Blog,148,3813-889,,3813,889
4338,11,624,14,video,19,2816-240,,2816,240
4339,20,407,14,socialmedia,63,1912-386,,1912,386
4340,13,1031,13,Video,0,740-31,,740,31
4341,20,739,17,video,6,1229-66,,1229,66
4342,9,629,5,socialmedia,39,3159-290,,3159,290
4343,3,286,9,Blog,42,2994-501,,2994,501
4344,7,1022,8,BLOG,1,703-33,,703,33
4345,13,769,12,socialmedia,1,406-15,,406,15
4346,8,786,19,Video,10,2041-66,,2041,66
4347,7,551,17,BLOG,48,3687-630,,3687,630
4348,8,955,16,Socialmedia,0,612-11,,612,11
4349,16,1009,3,socialmedia,0,70-0,,70,0
4350,15,918,15,socialmedia,1,1111-57,,1111,57
4351,9,422,10,Socialmedia,110,3803-1081,,3803,1081
4352,2,794,5,BLOG,11,2027-94,,2027,94
4353,19,1046,10,Video,0,954-25,,954,25
4354,3,459,11,VIDEO,7,361-36,,361,36
4355,7,522,2,video,129,4416-908,,4416,908
4356,7,251,3,blog,472,7668-2333,,7668,2333
4357,7,244,16,newsletter,913,6043-2328,,6043,2328
4358,6,138,12,newsletter,285,8298-1006,,8298,1006
4359,14,590,1,BLOG,5,461-63,,461,63
4360,7,88,15,video,183,6271-670,,6271,670
4361,4,59,3,Video,238,2241-602,,2241,602
4362,2,956,5,Newsletter,0,1192-25,,1192,25
4363,11,747,12,VIDEO,27,2121-288,,2121,288
4364,19,750,3,Socialmedia,4,632-36,,632,36
4365,12,625,8,Socialmedia,57,2344-297,,2344,297
4366,1,684,8,Newsletter,36,2870-263,,2870,263
4367,10,331,10,VIDEO,170,3000-801,,3000,801
4368,17,792,10,Video,5,1024-97,,1024,97
4369,17,266,7,Video,178,7814-1646,,7814,1646
4370,10,614,13,newsletter,33,3155-160,,3155,160
4371,14,1072,6,Socialmedia,1,805-29,,805,29
4372,11,154,5,newsletter,33,2041-195,,2041,195
4373,3,111,4,NEWSLETTER,55,429-178,,429,178
4374,15,356,2,BLOG,299,3593-1160,,3593,1160
4375,3,1060,2,socialmedia,0,182-2,,182,2
4376,20,653,19,newsletter,38,1786-307,,1786,307
4377,4,602,10,Newsletter,87,3323-458,,3323,458
4378,10,513,13,Newsletter,302,5308-1121,,5308,1121
4379,16,124,18,blog,315,8844-1251,,8844,1251
4380,18,391,16,socialmedia,32,1150-135,,1150,135
4381,5,140,7,video,110,685-272,,685,272
4382,19,158,13,video,749,4375-1790,,4375,1790
4383,19,138,17,video,88,1437-476,,1437,476
4384,9,1075,16,socialmedia,0,796-11,,796,11
4385,19,529,8,Blog,21,611-134,,611,134
4386,13,854,17,NEWSLETTER,8,2446-211,,2446,211
4387,5,1032,10,socialmedia,0,169-6,,169,6
4388,1,1112,9,Video,0,45-0,,45,0
4389,9,1011,1,blog,0,982-27,,982,27
4390,10,162,2,Video,599,3484-1452,,3484,1452
4391,14,313,1,Socialmedia,178,5270-666,,5270,666
4392,10,530,11,Socialmedia,44,2479-432,,2479,432
4393,7,70,15,socialmedia,1021,8375-2526,,8375,2526
4394,5,868,15,Newsletter,14,1153-124,,1153,124
4395,15,896,15,video,1,226-15,,226,15
4396,20,310,4,Newsletter,191,4669-981,,4669,981
4397,8,218,19,Socialmedia,51,1461-312,,1461,312
4398,19,541,14,Blog,66,3651-933,,3651,933
4399,15,668,2,Socialmedia,91,2756-438,,2756,438
4400,8,217,15,video,123,1230-425,,1230,425
4401,10,277,10,BLOG,290,6560-1793,,6560,1793
4402,15,565,18,blog,14,923-138,,923,138
4403,18,1073,10,video,0,232-7,,232,7
4404,3,892,7,BLOG,6,2055-196,,2055,196
4405,18,270,20,newsletter,29,823-245,,823,245
4406,12,839,19,Socialmedia,7,1702-92,,1702,92
4407,16,700,6,newsletter,5,498-74,,498,74
4408,19,869,9,NEWSLETTER,8,1844-151,,1844,151
4409,2,457,8,Video,37,1159-155,,1159,155
4410,16,582,8,Socialmedia,2,93-13,,93,13
4411,19,179,18,newsletter,212,2110-546,,2110,546
4412,10,927,20,Newsletter,5,938-66,,938,66
4413,8,799,3,socialmedia,16,2080-223,,2080,223
4414,4,781,11,NEWSLETTER,10,2830-155,,2830,155
4415,20,517,17,VIDEO,6,545-63,,545,63
4416,20,1115,18,Newsletter,0,104-4,,104,4
4417,9,708,18,Socialmedia,8,1077-112,,1077,112
4418,12,910,15,blog,11,1602-129,,1602,129
4419,7,1024,7,Newsletter,0,360-10,,360,10
4420,15,132,16,Blog,586,4378-1953,,4378,1953
4421,20,940,8,blog,5,1257-101,,1257,101
4422,11,432,5,Newsletter,62,1232-207,,1232,207
4423,16,902,4,video,4,1949-107,,1949,107
4424,6,761,19,Socialmedia,20,2441-152,,2441,152
4425,12,602,10,Blog,41,3745-208,,3745,208
4426,19,1111,16,Video,0,986-20,,986,20
4427,20,127,10,socialmedia,460,4734-1938,,4734,1938
4428,15,873,3,newsletter,22,1952-218,,1952,218
4429,6,735,20,Socialmedia,32,1463-237,,1463,237
4430,1,806,7,Socialmedia,1,740-53,,740,53
4431,1,915,17,VIDEO,0,585-14,,585,14
4432,12,51,13,SOCIALMEDIA,609,4634-1614,,4634,1614
4433,1,355,19,Blog,100,989-320,,989,320
4434,12,1099,17,BLOG,0,98-1,,98,1
4435,8,817,12,blog,8,1946-99,,1946,99
4436,13,870,8,NEWSLETTER,1,447-33,,447,33
4437,19,87,16,socialmedia,410,8918-3360,,8918,3360
4438,15,277,20,Blog,250,3941-829,,3941,829
4439,3,746,16,newsletter,15,1810-92,,1810,92
4440,9,189,10,blog,619,7755-2346,,7755,2346
4441,9,678,1,Newsletter,46,3262-400,,3262,400
4442,20,322,8,Socialmedia,77,3034-346,,3034,346
4443,11,463,18,NEWSLETTER,174,2880-745,,2880,745
4444,7,1043,15,NEWSLETTER,0,481-10,,481,10
4445,15,744,10,Video,12,1592-127,,1592,127
4446,20,920,11,Blog,0,665-13,,665,13
4447,4,1086,4,NEWSLETTER,0,83-1,,83,1
4448,14,165,1,Blog,1092,7739-2745,,7739,2745
4449,2,79,15,video,275,3149-848,,3149,848
4450,17,977,15,Newsletter,1,706-25,,706,25
4451,9,327,13,NEWSLETTER,519,6606-1483,,6606,1483
4452,10,964,5,blog,6,1414-89,,1414,89
4453,17,81,16,Blog,849,6832-2319,,6832,2319
4454,9,106,4,Socialmedia,17,681-87,,681,87
4455,18,247,7,Blog,18,1062-192,,1062,192
4456,4,282,20,newsletter,125,4049-1439,,4049,1439
4457,5,500,12,Newsletter,21,1408-361,,1408,361
4458,5,42,10,VIDEO,484,7823-2052,,7823,2052
4459,1,581,5,Socialmedia,5,190-29,,190,29
4460,16,926,10,NEWSLETTER,2,1255-44,,1255,44
4461,19,843,18,Blog,4,884-87,,884,87
4462,9,233,18,Blog,607,7005-2794,,7005,2794
4463,10,625,9,Newsletter,28,4503-269,,4503,269
4464,5,173,2,Video,448,3097-1114,,3097,1114
4465,13,678,2,newsletter,80,3569-411,,3569,411
4466,12,676,10,Newsletter,14,2970-332,,2970,332
4467,10,526,6,blog,63,4049-966,,4049,966
4468,9,1020,12,VIDEO,0,930-20,,930,20
4469,6,963,13,newsletter,1,1034-56,,1034,56
4470,5,636,7,Newsletter,12,1229-169,,1229,169
4471,2,1049,9,Newsletter,0,140-1,,140,1
4472,20,482,3,NEWSLETTER,276,3969-1150,,3969,1150
4473,6,440,16,Newsletter,27,604-95,,604,95
4474,5,961,16,newsletter,2,722-39,,722,39
4475,4,382,15,socialmedia,70,1330-447,,1330,447
4476,9,347,20,SOCIALMEDIA,86,4466-654,,4466,654
4477,16,506,7,Blog,64,2814-314,,2814,314
4478,19,944,2,video,0,326-7,,326,7
4479,10,368,19,SOCIALMEDIA,56,4727-359,,4727,359
4480,13,650,1,Video,10,1443-221,,1443,221
4481,9,433,14,newsletter,17,898-229,,898,229
4482,10,589,10,Blog,13,470-98,,470,98
4483,13,617,9,socialmedia,10,892-74,,892,74
4484,12,775,4,blog,8,2161-155,,2161,155
4485,11,956,18,NEWSLETTER,0,401-17,,401,17
4486,4,218,4,Video,89,1321-447,,1321,447
4487,20,789,2,video,8,1515-162,,1515,162
4488,1,1036,9,Newsletter,0,186-1,,186,1
4489,8,167,13,video,81,829-247,,829,247
4490,7,468,13,video,111,1845-451,,1845,451
4491,19,374,2,NEWSLETTER,128,2838-391,,2838,391
4492,17,227,20,socialmedia,129,3007-396,,3007,396
4493,4,1091,11,Socialmedia,0,443-5,,443,5
4494,4,957,6,blog,1,1134-64,,1134,64
4495,11,73,10,Video,411,6480-1647,,6480,1647
4496,17,378,19,socialmedia,47,3228-288,,3228,288
4497,15,805,1,Newsletter,20,2215-149,,2215,149
4498,10,125,13,VIDEO,245,1954-755,,1954,755
4499,19,703,20,Video,12,463-63,,463,63
4500,2,654,19,Newsletter,8,897-55,,897,55
4501,7,869,6,Newsletter,22,2166-241,,2166,241
4502,1,399,16,BLOG,33,5441-417,,5441,417
4503,18,1016,3,NEWSLETTER,0,109-5,,109,5
4504,12,584,8,VIDEO,47,1774-389,,1774,389
4505,1,908,20,Newsletter,1,1139-35,,1139,35
4506,14,533,2,Video,101,4088-722,,4088,722
4507,14,478,11,Blog,31,1251-145,,1251,145
4508,15,241,19,BLOG,6,220-53,,220,53
4509,19,85,6,NEWSLETTER,855,7597-3614,,7597,3614
4510,16,192,15,Socialmedia,428,7883-1334,,7883,1334
4511,4,1079,2,Socialmedia,0,496-11,,496,11
4512,3,351,2,newsletter,5,230-68,,230,68
4513,15,286,9,newsletter,173,5615-1361,,5615,1361
4514,13,917,10,Newsletter,3,565-53,,565,53
4515,11,107,20,BLOG,887,6200-2388,,6200,2388
4516,16,843,20,Newsletter,3,959-78,,959,78
4517,11,320,20,Video,128,6338-594,,6338,594
4518,6,504,20,newsletter,61,2795-458,,2795,458
4519,1,743,7,Video,38,3486-387,,3486,387
4520,8,158,15,newsletter,300,7101-906,,7101,906
4521,7,285,13,SOCIALMEDIA,36,2655-326,,2655,326
4522,8,998,11,newsletter,1,724-25,,724,25
4523,17,521,16,video,55,3720-753,,3720,753
4524,8,143,11,Video,935,8951-3176,,8951,3176
4525,17,766,5,blog,5,397-64,,397,64
4526,18,477,20,Video,29,819-139,,819,139
4527,3,893,19,Socialmedia,1,1193-49,,1193,49
4528,11,1055,5,video,0,115-1,,115,1
4529,20,367,5,Video,235,5878-863,,5878,863
4530,2,50,14,socialmedia,285,5571-777,,5571,777
4531,16,205,15,blog,316,4851-1250,,4851,1250
4532,18,575,9,socialmedia,33,4291-284,,4291,284
4533,15,492,16,Socialmedia,47,3367-615,,3367,615
4534,12,499,13,Blog,35,712-141,,712,141
4535,4,80,4,NEWSLETTER,396,5935-1701,,5935,1701
4536,10,796,17,video,9,2021-70,,2021,70
4537,18,512,4,Newsletter,229,4862-1078,,4862,1078
4538,4,776,5,blog,5,342-45,,342,45
4539,9,665,1,Newsletter,27,2504-405,,2504,405
4540,2,726,3,VIDEO,54,2002-320,,2002,320
4541,12,506,11,Newsletter,325,5096-1243,,5096,1243
4542,19,565,12,blog,91,3184-708,,3184,708
4543,1,618,14,Blog,36,2121-349,,2121,349
4544,10,340,18,Socialmedia,14,710-81,,710,81
4545,4,489,3,VIDEO,13,1828-120,,1828,120
4546,7,1110,6,newsletter,0,413-7,,413,7
4547,3,1009,7,SOCIALMEDIA,0,838-13,,838,13
4548,16,375,14,Newsletter,176,5619-1255,,5619,1255
4549,3,839,14,VIDEO,16,2110-267,,2110,267
4550,20,548,3,BLOG,35,3002-332,,3002,332
4551,2,1000,7,Blog,0,363-14,,363,14
4552,20,333,3,Socialmedia,25,576-129,,576,129
4553,14,608,8,Socialmedia,15,894-158,,894,158
4554,9,1104,13,Blog,1,789-32,,789,32
4555,5,185,6,BLOG,622,7745-1731,,7745,1731
4556,13,304,16,Video,101,2269-529,,2269,529
4557,10,135,4,newsletter,1107,8732-2900,,8732,2900
4558,7,1039,10,newsletter,0,163-4,,163,4
4559,7,520,15,Video,253,5448-1134,,5448,1134
4560,11,208,11,Video,1046,7932-3137,,7932,3137
4561,11,973,2,blog,1,1315-40,,1315,40
4562,20,128,16,socialmedia,554,7357-1399,,7357,1399
4563,1,841,2,Newsletter,6,1922-50,,1922,50
4564,3,781,3,Blog,7,1720-110,,1720,110
4565,15,438,15,SOCIALMEDIA,89,1102-313,,1102,313
4566,17,755,12,BLOG,20,1216-129,,1216,129
4567,14,213,10,socialmedia,119,2792-926,,2792,926
4568,11,974,20,video,1,1260-40,,1260,40
4569,9,81,17,BLOG,341,7405-1416,,7405,1416
4570,16,529,10,Newsletter,108,4970-1172,,4970,1172
4571,15,943,8,VIDEO,2,1592-43,,1592,43
4572,3,184,18,video,123,2067-342,,2067,342
4573,5,438,20,NEWSLETTER,123,6206-1257,,6206,1257
4574,9,36,14,VIDEO,1028,5953-2291,,5953,2291
4575,18,758,16,Blog,6,1011-160,,1011,160
4576,8,616,17,socialmedia,94,3616-761,,3616,761
4577,12,859,17,newsletter,5,2062-156,,2062,156
4578,7,145,9,VIDEO,41,1817-222,,1817,222
4579,20,257,5,Blog,516,6801-2286,,6801,2286
4580,18,168,3,Video,87,960-212,,960,212
4581,14,1044,1,socialmedia,0,287-3,,287,3
4582,19,1097,7,newsletter,1,779-22,,779,22
4583,13,354,2,BLOG,24,1810-265,,1810,265
4584,4,490,19,blog,127,4259-732,,4259,732
4585,2,491,11,Blog,43,2639-180,,2639,180
4586,10,596,12,Newsletter,17,659-93,,659,93
4587,10,806,9,Socialmedia,10,2533-80,,2533,80
